Source_Wallet_ID,Dest_Wallet_ID,Timestamp,Amount,Token_Type
0xdeb41d908bd7ff05d74bdafcdbbdbabce3280772,0x0d2deef8bedfc1e2e8c0e0102fce4fbf5faf68ab,1777949,223.669562,BTC
0xae9c1bf0f6dd3e53912a2bd9bc31bdcfbfaae1ac,0x1a08ce5eecae9e8a6da1b1b3565d7c8b6bc7bdce,1777980,53.339488,USDT
0x5fe290f1ce49b90b810bd6bed7edb6bf3b2d8dfc,0x5ae20ff8a36f2eb8acec9ea8b626c550f54f2bf0,1778007,1.14796,ETH
0x2789eef8ec2c7ea59a601fa9e5febafe1996d3ac,0xbcd3f04966ca9bb4f08c573fd1b304fb6c172c8f,1778010,86.797648,ETH
0xf116b71a39fbbbfeb2f3029cabbfba75bbbebcef,0xa75563062a8ff5fdff53974b6b7d376ccce0ace5,1778013,59.215385,BNB
0x2dd26bd570f56b82288e907bcbc14fb52506b49a,0x7e3fe5fdbb26ae8fcfb2ed23bcecc9af6b2018dd,1778066,5.628734,ETH
0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,0xef7bcbe9ea2b08d1bbc36c7dba5524ba8f298f9c,1778094,34.412187,ETH
0x573de7aa6aabb0899fdd896ecf07064434e1bcb3,0x20dffdf8216bf65f8c3ceae706da4339edaa4b4b,1778122,26.961582,USDT
0xce5ff89d15b4bf8afed9d9a2ddeaa8f35e33bcf5,0xf116b71a39fbbbfeb2f3029cabbfba75bbbebcef,1778130,93.594931,ETH
0xf116b71a39fbbbfeb2f3029cabbfba75bbbebcef,0xc4dadbc6293f5806c2baee1accbfa914abf89a68,1778154,60.957877,ETH
0x2789eef8ec2c7ea59a601fa9e5febafe1996d3ac,0x61c81b6ddec9d89d15d4ecffc1e8646b0c69efb4,1778178,55.495541,USDT
0xb9c3b5f21c611ae8fd2cdc585d6ea0cdf9d9700b,0xb42ae76bbfe8ad584fb5be676c9c8aea3df8dffd,1778200,254.826874,BTC
0xdeb41d908bd7ff05d74bdafcdbbdbabce3280772,0xce5ff89d15b4bf8afed9d9a2ddeaa8f35e33bcf5,1778217,1.650224,BNB
0xafce208fc9b8aaf181cd5adbfecad9a589df2c94,0xe37c08deefa74f8712b85cd4ba7dcff6b80b8bff,1778249,10822.66375,BTC
0xbc3ceff8bcabacbba8caf6ab7363a1b297cbb0c5,0x4edb963cd45e5bf9fffe7484ae52f4a56a78d68c,1778263,2107.986077,BTC
0x3ed4f90e2a0678bfd9caf9a23fa70d28bbc2a0fa,0x15a8db9bcf57c7bccea6a9dec9711baffcc94a93,1778267,3.972092,BTC
0x20df4d4dfd615b79be787c3bbbce7a70fff1cad3,0xae9c1bf0f6dd3e53912a2bd9bc31bdcfbfaae1ac,1778277,185.627735,BNB
0x20df4d4dfd615b79be787c3bbbce7a70fff1cad3,0x15a8db9bcf57c7bccea6a9dec9711baffcc94a93,1778307,6.007584,BTC
0xae9c1bf0f6dd3e53912a2bd9bc31bdcfbfaae1ac,0x61c81b6ddec9d89d15d4ecffc1e8646b0c69efb4,1778310,16.858248,BTC
0x7c4cd7a5ca7eb35d246c0f01a8b522fce5fc8fbb,0x8fa6a73eebffd15b41e57adad0b6a7efbf3f5d40,1778310,372.460771,BTC
0xb318f4dcfa3b3aad5d799f0eab8cf1ba664c4fb6,0x573de7aa6aabb0899fdd896ecf07064434e1bcb3,1778311,36.081915,BNB
0x57dfafef288c6ad21b085a4bde84eaf55dcc6fbd,0xdcd288dc2f42f52c7abaeed5f158a04d0f3dcb3c,1778315,8.438627,BNB
0xae6177e1c9ad0fc2b8800bfbd4c9a7d38cf7f7fb,0xbc3ceff8bcabacbba8caf6ab7363a1b297cbb0c5,1778350,10951.280176,BTC
0xa75563062a8ff5fdff53974b6b7d376ccce0ace5,0xdfbe6b90c2dfbce5cb14faebdefcdc7aecd6a23f,1778363,11.219372,ETH
0x7bc51f346fccfb02eab88db7f1b63dbc4ce0f51e,0xdfbe6b90c2dfbce5cb14faebdefcdc7aecd6a23f,1778368,4.077266,USDT
0x08f960c7caacd6cf191b4509eedabd77dc1ec5ce,0x7c4cd7a5ca7eb35d246c0f01a8b522fce5fc8fbb,1778382,1938.685521,BTC
0xef7bcbe9ea2b08d1bbc36c7dba5524ba8f298f9c,0x80dd792e190cfacfd152a1edfc109bf7ebaeead4,1778393,11.303504,BTC
0x20dffdf8216bf65f8c3ceae706da4339edaa4b4b,0xa75563062a8ff5fdff53974b6b7d376ccce0ace5,1778402,84.960567,BNB
0x15b795a40530837d2aeac7629fccf4d14fbc3c64,0xbc3ceff8bcabacbba8caf6ab7363a1b297cbb0c5,1778418,8099.476195,BTC
0xb84d73c5cac0de6fcf477f1bc1c3c52bf2d1c094,0x3cd91c0bdb6328b4c9b5298c52aadeaae06c67dd,1778429,9730.58733,BTC
0xbc3ceff8bcabacbba8caf6ab7363a1b297cbb0c5,0x7c4cd7a5ca7eb35d246c0f01a8b522fce5fc8fbb,1778429,1740.865683,BTC
0xdcd288dc2f42f52c7abaeed5f158a04d0f3dcb3c,0xc248c34071a947cfe2d9375c04b4c2eeca1b8ca2,1778431,165.837331,USDT
0xf116b71a39fbbbfeb2f3029cabbfba75bbbebcef,0x0c30313fa7eaad6dff0107edc2fbbb33bad9d3fd,1778441,78.410212,USDT
0x573de7aa6aabb0899fdd896ecf07064434e1bcb3,0x2dd26bd570f56b82288e907bcbc14fb52506b49a,1778467,109.401771,ETH
0x4edb963cd45e5bf9fffe7484ae52f4a56a78d68c,0x8fa6a73eebffd15b41e57adad0b6a7efbf3f5d40,1778497,406.949427,BTC
0xafce208fc9b8aaf181cd5adbfecad9a589df2c94,0x08f960c7caacd6cf191b4509eedabd77dc1ec5ce,1778504,9101.951588,BTC
0xd3ee3cdad8e2190ae078e0db8cca2c2d1a4f80d5,0xa8a733f6f7da6b132cdcf4ddc9eebc2deb09bcca,1778515,456.232371,BTC
0xce3b864deddfa19cfcefad35ffadda1e8eda9681,0x170daebaced05d747b75faad10eebcc609b1bdad,1778530,1975.462531,BTC
0x5fe290f1ce49b90b810bd6bed7edb6bf3b2d8dfc,0xa40e7a6eec5a95e2e3b93b1c4601cb9c6987bafa,1778538,10.870169,BNB
0xb84d73c5cac0de6fcf477f1bc1c3c52bf2d1c094,0xce3b864deddfa19cfcefad35ffadda1e8eda9681,1778548,11275.335085,BTC
0x0d2deef8bedfc1e2e8c0e0102fce4fbf5faf68ab,0xac2cdca561bcedbc21dffd8c61b1fe295bb7379d,1778550,7.800907,BTC
0xf116b71a39fbbbfeb2f3029cabbfba75bbbebcef,0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,1778554,2.733301,BTC
0xea7e58f2bacec678c9f1c06adbe5d31ec97f73a4,0xc4dadbc6293f5806c2baee1accbfa914abf89a68,1778559,25.799548,USDT
0x4edb963cd45e5bf9fffe7484ae52f4a56a78d68c,0x7fd3bfca937b567cb59e0b1d6fe27fcd93f2ed33,1778562,344.325707,BTC
0x0c30313fa7eaad6dff0107edc2fbbb33bad9d3fd,0xeccd17ea33bbc9c98ca7378a7d8efcb8edbc8fcb,1778566,1001.196356,USDT
0xce3b864deddfa19cfcefad35ffadda1e8eda9681,0x7c4cd7a5ca7eb35d246c0f01a8b522fce5fc8fbb,1778573,2327.636002,BTC
0xc4dadbc6293f5806c2baee1accbfa914abf89a68,0x79c5ca140a2b3b6abfadc7ff3afdf6cf4fa103ef,1778591,0.331048,USDT
0x3a3d945c7ff8f53be56d34a95a68bc9affda9b2e,0xc7df7c66ef3ef029dd59e429edd032d8eddf4dcc,1778593,4.177992,BTC
0x2dd26bd570f56b82288e907bcbc14fb52506b49a,0x57dfafef288c6ad21b085a4bde84eaf55dcc6fbd,1778603,25.041643,ETH
0x79c5ca140a2b3b6abfadc7ff3afdf6cf4fa103ef,0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,1778611,197.126009,ETH
0xc4feae446f4f141a8a7e84962ceed8898e0ab70f,0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,1778623,46.439673,ETH
0x3cd91c0bdb6328b4c9b5298c52aadeaae06c67dd,0xd3ee3cdad8e2190ae078e0db8cca2c2d1a4f80d5,1778627,2135.380806,BTC
0x07e1ebc08582d767d9a50bebe8cbcb7aacb4cef5,0xbccae11f2b9a2cfa35cbb0faefdb56ff2dfd87e3,1778627,64.729016,BTC
0x330cf7568f86bcce9dcee90413f6b0399afdd408,0x3aced6dbc350bb4b4868e8516de6b25b7464c13b,1778638,9672.796855,ETH
0xde65dcbfae503c0f1e92d7174ef30c2fc145e1fb,0x3c123b1a160d2abd7efb9db7d2adb5cbb73cbc4c,1778638,2594.225242,ETH
0x330cf7568f86bcce9dcee90413f6b0399afdd408,0xeeee92d8acfa8dc9de6deeb6bfe5dadd4832bcb5,1778638,8647.01786,ETH
0xde65dcbfae503c0f1e92d7174ef30c2fc145e1fb,0xcafbbbc674a22dbc7a1fbd7c417afa2b48ab7ac8,1778638,3144.852478,ETH
0x330cf7568f86bcce9dcee90413f6b0399afdd408,0x928c1954bcca1aec7f1bffc8fcc8dcc10bdfcbcd,1778638,8998.727294,ETH
0xde65dcbfae503c0f1e92d7174ef30c2fc145e1fb,0xbd34bab9affa0518a0a90d8a42c9e0e6d7152a0b,1778638,3083.950042,ETH
0x330cf7568f86bcce9dcee90413f6b0399afdd408,0xcb584acb7d850dc16eba60fa3e94bb6fe7dcaa0b,1778639,10555.157211,ETH
0xde65dcbfae503c0f1e92d7174ef30c2fc145e1fb,0xabfcdbd22fa9be5676024b11768ed4cf26bd4193,1778639,3431.690164,ETH
0x330cf7568f86bcce9dcee90413f6b0399afdd408,0x88fbcc75fbf87ecebf6a90cbf183dfc05de232f6,1778639,8399.647306,ETH
0xde65dcbfae503c0f1e92d7174ef30c2fc145e1fb,0x02399da1ed8e111b7d28ce30f9bccc2e06fb4cb1,1778639,3376.107899,ETH
0x20dffdf8216bf65f8c3ceae706da4339edaa4b4b,0xbcd3f04966ca9bb4f08c573fd1b304fb6c172c8f,1778646,54.569711,BNB
0x3c123b1a160d2abd7efb9db7d2adb5cbb73cbc4c,0xf083ffa65aabceddecfd58a4ec3bb1d494acf41c,1778648,2297.455392,ETH
0xcafbbbc674a22dbc7a1fbd7c417afa2b48ab7ac8,0xf083ffa65aabceddecfd58a4ec3bb1d494acf41c,1778649,2342.108862,ETH
0xbd34bab9affa0518a0a90d8a42c9e0e6d7152a0b,0xf083ffa65aabceddecfd58a4ec3bb1d494acf41c,1778649,2979.281416,ETH
0xabfcdbd22fa9be5676024b11768ed4cf26bd4193,0xf083ffa65aabceddecfd58a4ec3bb1d494acf41c,1778649,3283.519279,ETH
0x02399da1ed8e111b7d28ce30f9bccc2e06fb4cb1,0xf083ffa65aabceddecfd58a4ec3bb1d494acf41c,1778650,2630.909883,ETH
0x15a8db9bcf57c7bccea6a9dec9711baffcc94a93,0xb9c3b5f21c611ae8fd2cdc585d6ea0cdf9d9700b,1778653,51.531798,USDT
0xafce208fc9b8aaf181cd5adbfecad9a589df2c94,0x3cd91c0bdb6328b4c9b5298c52aadeaae06c67dd,1778666,11061.809683,BTC
0x7c4cd7a5ca7eb35d246c0f01a8b522fce5fc8fbb,0xb22df0ee6adfc6da0e03ee3fee31eed871a7b2f2,1778670,456.121545,BTC
0x3aced6dbc350bb4b4868e8516de6b25b7464c13b,0x1aeaa28cefdf0d09ebec2ac5e3698df6f403fba7,1778695,8318.136453,ETH
0xeeee92d8acfa8dc9de6deeb6bfe5dadd4832bcb5,0x1aeaa28cefdf0d09ebec2ac5e3698df6f403fba7,1778696,9226.558826,ETH
0x928c1954bcca1aec7f1bffc8fcc8dcc10bdfcbcd,0x1aeaa28cefdf0d09ebec2ac5e3698df6f403fba7,1778696,9574.974204,ETH
0xcb584acb7d850dc16eba60fa3e94bb6fe7dcaa0b,0x1aeaa28cefdf0d09ebec2ac5e3698df6f403fba7,1778696,10222.508482,ETH
0x88fbcc75fbf87ecebf6a90cbf183dfc05de232f6,0x1aeaa28cefdf0d09ebec2ac5e3698df6f403fba7,1778696,8610.735064,ETH
0x170daebaced05d747b75faad10eebcc609b1bdad,0xa8a733f6f7da6b132cdcf4ddc9eebc2deb09bcca,1778713,439.909206,BTC
0xd05fed3326f15a8448beebd0be52842ed26c6be1,0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,1778723,202.95527,BNB
0xdeb41d908bd7ff05d74bdafcdbbdbabce3280772,0xac2cdca561bcedbc21dffd8c61b1fe295bb7379d,1778725,5.503384,BNB
0xd3ee3cdad8e2190ae078e0db8cca2c2d1a4f80d5,0x7fd3bfca937b567cb59e0b1d6fe27fcd93f2ed33,1778731,330.945068,BTC
0x5fe290f1ce49b90b810bd6bed7edb6bf3b2d8dfc,0xe9f5e306ebbfbe1262cf3a5055ff1aad3f6c8cdd,1778734,27.144398,ETH
0x573de7aa6aabb0899fdd896ecf07064434e1bcb3,0x6feb26387c2a0dda21c05cf1ceaa94e34f77bc69,1778744,139.651058,BTC
0x15a8db9bcf57c7bccea6a9dec9711baffcc94a93,0x05fbc6cdfca13cc23a6339b3b15e0735d3fe5c7a,1778754,13.76535,BTC
0x79c5ca140a2b3b6abfadc7ff3afdf6cf4fa103ef,0x6dfd20a76bee8c6b2f6be5eb6a9efddd2ad5ca4e,1778765,1.041948,BTC
0xbc3ceff8bcabacbba8caf6ab7363a1b297cbb0c5,0xc0caf41ebc94bf8a0b7ba2dc33afae8955c7ccea,1778767,1865.423922,BTC
0xc4dadbc6293f5806c2baee1accbfa914abf89a68,0xb318f4dcfa3b3aad5d799f0eab8cf1ba664c4fb6,1778772,16.641986,USDT
0x15b795a40530837d2aeac7629fccf4d14fbc3c64,0x3cd91c0bdb6328b4c9b5298c52aadeaae06c67dd,1778774,10727.298625,BTC
0x4edb963cd45e5bf9fffe7484ae52f4a56a78d68c,0xb22df0ee6adfc6da0e03ee3fee31eed871a7b2f2,1778774,449.139777,BTC
0xc7df7c66ef3ef029dd59e429edd032d8eddf4dcc,0x31d2a6ac2be028d88e56ae815bfeb57df8eff658,1778776,18.755467,ETH
0xbccae11f2b9a2cfa35cbb0faefdb56ff2dfd87e3,0xdfbe6b90c2dfbce5cb14faebdefcdc7aecd6a23f,1778812,89.019921,BTC
0x31d2a6ac2be028d88e56ae815bfeb57df8eff658,0xa40e7a6eec5a95e2e3b93b1c4601cb9c6987bafa,1778821,20.887653,BTC
0xbcd3f04966ca9bb4f08c573fd1b304fb6c172c8f,0xb9c3b5f21c611ae8fd2cdc585d6ea0cdf9d9700b,1778835,8.041469,BTC
0xc0caf41ebc94bf8a0b7ba2dc33afae8955c7ccea,0x7fd3bfca937b567cb59e0b1d6fe27fcd93f2ed33,1778836,338.690536,BTC
0xac2cdca561bcedbc21dffd8c61b1fe295bb7379d,0xeccd17ea33bbc9c98ca7378a7d8efcb8edbc8fcb,1778839,65.038154,BTC
0xd3ee3cdad8e2190ae078e0db8cca2c2d1a4f80d5,0xb22df0ee6adfc6da0e03ee3fee31eed871a7b2f2,1778846,378.565051,BTC
0xa40e7a6eec5a95e2e3b93b1c4601cb9c6987bafa,0x2dd26bd570f56b82288e907bcbc14fb52506b49a,1778849,28.92674,BTC
0xb84d73c5cac0de6fcf477f1bc1c3c52bf2d1c094,0xe37c08deefa74f8712b85cd4ba7dcff6b80b8bff,1778850,11585.044039,BTC
0xd3ee3cdad8e2190ae078e0db8cca2c2d1a4f80d5,0xd7ce62f0ebdfc9b8540c9c3b6ca202ebcfe4a9fc,1778854,378.538514,BTC
0xdeb41d908bd7ff05d74bdafcdbbdbabce3280772,0x20dffdf8216bf65f8c3ceae706da4339edaa4b4b,1778855,20.463268,BNB
0xea7e58f2bacec678c9f1c06adbe5d31ec97f73a4,0x05fbc6cdfca13cc23a6339b3b15e0735d3fe5c7a,1778865,26.489616,BNB
0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,0x5ae20ff8a36f2eb8acec9ea8b626c550f54f2bf0,1778866,26.98279,ETH
0x57dfafef288c6ad21b085a4bde84eaf55dcc6fbd,0xe9f5e306ebbfbe1262cf3a5055ff1aad3f6c8cdd,1778871,28.659743,ETH
0xbccae11f2b9a2cfa35cbb0faefdb56ff2dfd87e3,0xeccd17ea33bbc9c98ca7378a7d8efcb8edbc8fcb,1778898,8.958905,ETH
0xbc3ceff8bcabacbba8caf6ab7363a1b297cbb0c5,0xd3ee3cdad8e2190ae078e0db8cca2c2d1a4f80d5,1778900,1689.881487,BTC
0x20df4d4dfd615b79be787c3bbbce7a70fff1cad3,0x1a08ce5eecae9e8a6da1b1b3565d7c8b6bc7bdce,1778909,6.315501,BTC
0x0d2deef8bedfc1e2e8c0e0102fce4fbf5faf68ab,0xdeb41d908bd7ff05d74bdafcdbbdbabce3280772,1778914,11.94571,BTC
0xc7df7c66ef3ef029dd59e429edd032d8eddf4dcc,0xaf5c78bfa18cf363b87bada8e212a740b1df5cd9,1778915,4.862817,USDT
0xc0caf41ebc94bf8a0b7ba2dc33afae8955c7ccea,0xa8a733f6f7da6b132cdcf4ddc9eebc2deb09bcca,1778944,372.571199,BTC
0xaf5c78bfa18cf363b87bada8e212a740b1df5cd9,0x61c81b6ddec9d89d15d4ecffc1e8646b0c69efb4,1778947,59.951482,BTC
0x07e1ebc08582d767d9a50bebe8cbcb7aacb4cef5,0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,1778947,368.668721,ETH
0x20dffdf8216bf65f8c3ceae706da4339edaa4b4b,0xc248c34071a947cfe2d9375c04b4c2eeca1b8ca2,1778948,2.222714,USDT
0x3cd91c0bdb6328b4c9b5298c52aadeaae06c67dd,0x170daebaced05d747b75faad10eebcc609b1bdad,1778954,1961.060486,BTC
0x4a288dbffddbd86d3726f1fffdd1d875dfbb9456,0xac2cdca561bcedbc21dffd8c61b1fe295bb7379d,1778954,28.000882,BTC
0xdeb41d908bd7ff05d74bdafcdbbdbabce3280772,0xb318f4dcfa3b3aad5d799f0eab8cf1ba664c4fb6,1778970,50.185034,ETH
0xbccae11f2b9a2cfa35cbb0faefdb56ff2dfd87e3,0x07e1ebc08582d767d9a50bebe8cbcb7aacb4cef5,1778977,0.809112,USDT
0x5ea28fe2e2a7bd3095bf31c35aab57eddb0bfd56,0x5fe290f1ce49b90b810bd6bed7edb6bf3b2d8dfc,1778984,14.454907,BNB
0xac2cdca561bcedbc21dffd8c61b1fe295bb7379d,0xea7e58f2bacec678c9f1c06adbe5d31ec97f73a4,1778996,6.690792,ETH
0x2dd26bd570f56b82288e907bcbc14fb52506b49a,0x07e1ebc08582d767d9a50bebe8cbcb7aacb4cef5,1778998,0.973116,USDT
0xa75563062a8ff5fdff53974b6b7d376ccce0ace5,0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,1779019,6.468938,BTC
0x80dd792e190cfacfd152a1edfc109bf7ebaeead4,0x573de7aa6aabb0899fdd896ecf07064434e1bcb3,1779029,6.934919,BTC
0x08f960c7caacd6cf191b4509eedabd77dc1ec5ce,0xd3ee3cdad8e2190ae078e0db8cca2c2d1a4f80d5,1779048,2346.837234,BTC
0x71cf716c1e542fd72ed0dcacb56ecb7e6ed81413,0xe6ad2fd4c7fa679ff756c491fef393eecd0b61ae,1779050,19.156293,USDT
0x3a3d945c7ff8f53be56d34a95a68bc9affda9b2e,0x5fe290f1ce49b90b810bd6bed7edb6bf3b2d8dfc,1779061,52.361968,BTC
0x821cd90b6302e0e60bd825004fec9dcc5cc50ce0,0xe34ffecaafdb4193b0ddfe1f0dfbb45bb4a2ecfe,1779070,13515.264797,USDT
0x4a288dbffddbd86d3726f1fffdd1d875dfbb9456,0xbcd3f04966ca9bb4f08c573fd1b304fb6c172c8f,1779076,21.374314,USDT
0xc7df7c66ef3ef029dd59e429edd032d8eddf4dcc,0x07e1ebc08582d767d9a50bebe8cbcb7aacb4cef5,1779080,41.625506,ETH
0x0d2deef8bedfc1e2e8c0e0102fce4fbf5faf68ab,0xc4dadbc6293f5806c2baee1accbfa914abf89a68,1779090,9.52904,BNB
0xe34ffecaafdb4193b0ddfe1f0dfbb45bb4a2ecfe,0xa3bdfeb7a1fb80411f40cefc6a2a35a64b5dd7d3,1779091,13244.959501,USDT
0x2dd26bd570f56b82288e907bcbc14fb52506b49a,0xdcd288dc2f42f52c7abaeed5f158a04d0f3dcb3c,1779092,49.846487,ETH
0xae9c1bf0f6dd3e53912a2bd9bc31bdcfbfaae1ac,0x573de7aa6aabb0899fdd896ecf07064434e1bcb3,1779093,33.147247,BTC
